ID,Celebrity,Image,Type,Identity,Reliable,SingleFace,Quality,Artifact,Artifact_Explanation,Selected,AnnotationStart,AnnotationEnd
ID000167,Jeff-Bridges,02.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-05T18:14:19,2026-08-05T18:14:22
ID000167,Jeff-Bridges,03.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-05T18:14:22,2026-08-05T18:14:29
ID000273,Nancy-Pelosi,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-05T18:14:33,2026-08-05T18:14:38
ID000273,Nancy-Pelosi,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-05T18:14:38,2026-08-05T18:14:42
ID000273,Nancy-Pelosi,03.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-05T18:14:42,2026-08-05T18:14:48
ID000273,Nancy-Pelosi,01.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-05T18:14:50,2026-08-05T18:14:55
ID000273,Nancy-Pelosi,02.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-05T18:14:55,2026-08-05T18:15:01
ID000273,Nancy-Pelosi,03.jpg,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-05T18:15:01,2026-08-05T18:15:17
ID000273,Nancy-Pelosi,04.png,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-05T18:15:17,2026-08-05T18:15:22
ID000036,Auston-Matthews,01.jpg,Real,Yes,No,Yes,Yes,,,No,2026-08-05T18:15:28,2026-08-05T18:15:52
ID000036,Auston-Matthews,01.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-05T18:15:55,2026-08-05T18:16:04
ID000036,Auston-Matthews,02.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-05T18:16:04,2026-08-05T18:16:20
ID000323,Sarah-Michelle-Gellar,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-05T18:16:21,2026-08-05T18:16:26
ID000323,Sarah-Michelle-Gellar,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-05T18:16:26,2026-08-05T18:16:29
ID000323,Sarah-Michelle-Gellar,01.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-05T18:16:31,2026-08-05T18:16:37
ID000323,Sarah-Michelle-Gellar,02.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-05T18:16:37,2026-08-05T18:16:41
ID000323,Sarah-Michelle-Gellar,03.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-05T18:16:41,2026-08-05T18:16:44
ID000323,Sarah-Michelle-Gellar,04.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-05T18:16:44,2026-08-05T18:16:48
ID000021,Andy-Jassy,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-05T18:16:59,2026-08-05T18:17:04
ID000021,Andy-Jassy,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-05T18:17:04,2026-08-05T18:17:08
ID000021,Andy-Jassy,01.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-05T18:17:09,2026-08-05T18:17:19
ID000365,Walter-Matthau,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-05T18:17:20,2026-08-05T18:17:25
ID000365,Walter-Matthau,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-05T18:17:25,2026-08-05T18:17:36
ID000365,Walter-Matthau,01.png,Fake,Yes,,Yes,No,Yes,,No,2026-08-05T18:17:38,2026-08-05T18:17:50
ID000365,Walter-Matthau,02.png,Fake,Yes,,Yes,No,Yes,,No,2026-08-05T18:17:50,2026-08-05T18:17:56
ID000365,Walter-Matthau,04.png,Fake,No,,Yes,No,Yes,,No,2026-08-05T18:17:56,2026-08-05T18:18:03
ID000015,Alina-Amir,01.jpg,Real,Yes,No,Yes,Yes,,,No,2026-08-05T18:18:04,2026-08-05T18:18:34
ID000015,Alina-Amir,01.png,Fake,Yes,,No,No,No,,No,2026-08-05T18:18:35,2026-08-05T18:19:04
ID000015,Alina-Amir,02.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-05T18:19:04,2026-08-05T18:19:12
ID000015,Alina-Amir,04.png,Fake,Yes,,Yes,No,Yes,,No,2026-08-05T18:19:12,2026-08-05T18:19:21
ID000222,Lamine-yaml,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-05T18:19:22,2026-08-05T18:19:44
ID000222,Lamine-yaml,5.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-05T18:19:45,2026-08-05T18:19:51
ID000125,Glenn-Maxwell,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-05T18:19:52,2026-08-05T18:20:00
ID000125,Glenn-Maxwell,02.png,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-05T18:20:00,2026-08-05T18:20:04
ID000125,Glenn-Maxwell,1.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-05T18:20:05,2026-08-05T18:20:27
ID000251,Matt-Dillon,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-05T18:20:43,2026-08-05T18:20:44
ID000251,Matt-Dillon,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-05T18:20:44,2026-08-05T18:20:48
ID000251,Matt-Dillon,01.jpg,Fake,No,,Yes,No,Yes,,No,2026-08-05T18:20:50,2026-08-05T18:20:56
ID000253,Matthew-Broderick,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-05T18:20:58,2026-08-05T18:21:03
ID000253,Matthew-Broderick,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-05T18:21:03,2026-08-05T18:21:07
ID000253,Matthew-Broderick,01.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-05T18:21:12,2026-08-05T18:21:49
ID000253,Matthew-Broderick,02.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-05T18:21:49,2026-08-05T18:22:04
ID000283,Nico-Paz,1.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-05T18:22:05,2026-08-05T18:22:12
ID000283,Nico-Paz,01.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-05T18:22:13,2026-08-05T18:22:19
ID000283,Nico-Paz,1.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-05T18:22:19,2026-08-05T18:22:23
ID000283,Nico-Paz,2.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-05T18:22:23,2026-08-05T18:22:31
ID000290,Patrick-Wilson,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-05T18:22:34,2026-08-05T18:22:41
ID000290,Patrick-Wilson,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-05T18:22:41,2026-08-05T18:22:50
ID000290,Patrick-Wilson,01.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-05T18:22:51,2026-08-05T18:22:56
ID000182,John-Cusack,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-05T18:22:58,2026-08-05T18:23:03
ID000182,John-Cusack,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-05T18:23:03,2026-08-05T18:23:07
ID000182,John-Cusack,01.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-05T18:23:18,2026-08-05T18:23:22
ID000182,John-Cusack,02.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-05T18:23:22,2026-08-05T18:23:47
ID000182,John-Cusack,03.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-05T18:23:47,2026-08-05T18:23:55
ID000182,John-Cusack,04.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-05T18:23:55,2026-08-05T18:24:01
ID000025,Anthony-Hopkins,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-05T18:24:02,2026-08-05T18:24:09
ID000025,Anthony-Hopkins,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-05T18:24:09,2026-08-05T18:24:14
ID000025,Anthony-Hopkins,03.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-05T18:24:14,2026-08-05T18:24:19
ID000025,Anthony-Hopkins,01.jpg,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-05T18:24:20,2026-08-05T18:24:30
ID000025,Anthony-Hopkins,02.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-05T18:24:30,2026-08-05T18:24:34
ID000025,Anthony-Hopkins,03.jpg,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-05T18:24:34,2026-08-05T18:24:39
ID000025,Anthony-Hopkins,05.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-05T18:24:39,2026-08-05T18:24:46
ID000025,Anthony-Hopkins,06.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-05T18:24:46,2026-08-05T18:24:52
ID000269,Mohammad-Albuty,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-05T18:25:00,2026-08-05T18:25:03
ID000269,Mohammad-Albuty,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-05T18:25:04,2026-08-05T18:25:10
ID000269,Mohammad-Albuty,01.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-05T18:25:13,2026-08-05T18:25:18
ID000131,Halle-Berry,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-05T18:25:19,2026-08-05T18:25:26
ID000131,Halle-Berry,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-05T18:25:26,2026-08-05T18:25:36
ID000131,Halle-Berry,01.jpg,Fake,No,,Yes,No,Yes,,No,2026-08-05T18:25:37,2026-08-05T18:25:46
ID000131,Halle-Berry,02.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-05T18:25:46,2026-08-05T18:25:51
ID000131,Halle-Berry,03.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-05T18:25:51,2026-08-05T18:25:56
ID000351,Tim-Allen,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-05T18:25:57,2026-08-05T18:26:09
ID000351,Tim-Allen,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-05T18:26:09,2026-08-05T18:26:14
ID000351,Tim-Allen,01.jpg,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-05T18:26:15,2026-08-05T18:26:32
ID000351,Tim-Allen,02.jpg,Fake,No,,Yes,Yes,No,,No,2026-08-05T18:26:32,2026-08-05T18:26:44
ID000092,Dwayne-Johnson,01.png,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-05T18:26:45,2026-08-05T18:26:50
ID000092,Dwayne-Johnson,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-05T18:26:50,2026-08-05T18:26:55
ID000092,Dwayne-Johnson,02.png,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-05T18:26:56,2026-08-05T18:27:08
ID000092,Dwayne-Johnson,03.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-05T18:27:08,2026-08-05T18:27:13
ID000092,Dwayne-Johnson,04.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-05T18:27:13,2026-08-05T18:27:17
ID000092,Dwayne-Johnson,05.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-05T18:27:17,2026-08-05T18:27:20
ID000193,Josh-Hartnett,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-05T18:27:28,2026-08-05T18:27:33
ID000193,Josh-Hartnett,01.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-05T18:27:35,2026-08-05T18:27:41
ID000193,Josh-Hartnett,02.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-05T18:27:42,2026-08-05T18:27:49
ID000193,Josh-Hartnett,03.jpg,Fake,No,,No,Yes,Yes,,No,2026-08-05T18:27:49,2026-08-05T18:27:59
ID000193,Josh-Hartnett,04.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-05T18:27:59,2026-08-05T18:28:07
ID000113,Faye-Dunaway,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-05T18:28:11,2026-08-05T18:28:15
ID000113,Faye-Dunaway,03.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-05T18:28:16,2026-08-05T18:28:22
ID000113,Faye-Dunaway,04.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-05T18:28:22,2026-08-05T18:28:29
ID000260,Michael-Jackson,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-05T18:28:31,2026-08-05T18:28:37
ID000260,Michael-Jackson,02.png,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-05T18:28:37,2026-08-05T18:28:42
ID000260,Michael-Jackson,01.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-05T18:28:43,2026-08-05T18:28:48
ID000260,Michael-Jackson,02.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-05T18:28:48,2026-08-05T18:28:51
ID000260,Michael-Jackson,03.jpg,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-05T18:28:51,2026-08-05T18:28:56
ID000260,Michael-Jackson,04.png,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-05T18:28:56,2026-08-05T18:29:01
ID000260,Michael-Jackson,05.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-05T18:29:01,2026-08-05T18:29:06
ID000324,Sean-Penn,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-05T18:29:21,2026-08-05T18:29:26
ID000324,Sean-Penn,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-05T18:29:26,2026-08-05T18:29:29
ID000324,Sean-Penn,01.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-05T18:29:34,2026-08-05T18:29:43
ID000324,Sean-Penn,02.png,Fake,No,,Yes,Yes,Yes,,No,2026-08-05T18:29:43,2026-08-05T18:29:50
ID000324,Sean-Penn,03.jpg,Fake,No,,Yes,No,Yes,,No,2026-08-05T18:29:50,2026-08-05T18:30:02
ID000033,Ashton-Kutcher,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-05T18:30:03,2026-08-05T18:30:09
ID000033,Ashton-Kutcher,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-05T18:30:09,2026-08-05T18:30:14
ID000033,Ashton-Kutcher,01.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-05T18:30:15,2026-08-05T18:30:20
ID000033,Ashton-Kutcher,02.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-05T18:30:20,2026-08-05T18:30:24
ID000299,Reese-Witherspoon,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-05T18:30:26,2026-08-05T18:30:30
ID000299,Reese-Witherspoon,01.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-05T18:30:31,2026-08-05T18:30:36
ID000299,Reese-Witherspoon,03.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-05T18:30:36,2026-08-05T18:30:42
ID000299,Reese-Witherspoon,04.png,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-05T18:30:42,2026-08-05T18:30:49
ID000160,James-Caan,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-05T18:30:53,2026-08-05T18:30:57
ID000160,James-Caan,01.png,Fake,No,,No,Yes,No,,No,2026-08-05T18:30:58,2026-08-05T18:31:09
ID000160,James-Caan,02.png,Fake,No,,Yes,Yes,Yes,,No,2026-08-05T18:31:09,2026-08-05T18:31:16
ID000046,Benson-Boone,01.png,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-05T18:31:17,2026-08-05T18:31:28
ID000046,Benson-Boone,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-05T18:31:28,2026-08-05T18:31:34
ID000046,Benson-Boone,01.jpg,Fake,No,,No,Yes,No,,No,2026-08-05T18:31:35,2026-08-05T18:31:43
ID000046,Benson-Boone,02.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-05T18:31:43,2026-08-05T18:31:49
ID000046,Benson-Boone,03.jpg,Fake,No,,No,Yes,Yes,,No,2026-08-05T18:31:49,2026-08-05T18:31:54
ID000046,Benson-Boone,04.png,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-05T18:31:54,2026-08-05T18:31:59
ID000345,Sylvester-Stallone,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-05T18:32:00,2026-08-05T18:32:04
ID000345,Sylvester-Stallone,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-05T18:32:05,2026-08-05T18:32:08
ID000345,Sylvester-Stallone,01.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-05T18:32:09,2026-08-05T18:32:13
ID000345,Sylvester-Stallone,02.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-05T18:32:13,2026-08-05T18:32:18
ID000345,Sylvester-Stallone,03.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-05T18:32:18,2026-08-05T18:32:22
ID000345,Sylvester-Stallone,04.jpg,Fake,Yes,,Yes,Yes,Yes,,No,2026-08-05T18:32:22,2026-08-05T18:32:26
ID000345,Sylvester-Stallone,05.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-05T18:32:26,2026-08-05T18:32:29
ID000278,Neymar,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-05T18:32:37,2026-08-05T18:32:42
ID000278,Neymar,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-05T18:32:42,2026-08-05T18:32:46
ID000278,Neymar,01.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-05T18:32:47,2026-08-05T18:32:52
ID000278,Neymar,110.png,Fake,Yes,,Yes,Yes,No,,Yes,2026-08-05T18:32:52,2026-08-05T18:32:58
ID000254,Mesut-Ozil,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-05T18:32:59,2026-08-05T18:33:04
ID000254,Mesut-Ozil,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-05T18:33:04,2026-08-05T18:33:09
ID000254,Mesut-Ozil,01.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-05T18:33:10,2026-08-05T18:33:14
ID000254,Mesut-Ozil,02.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-05T18:33:32,2026-08-05T18:33:36
ID000374,Zhong-Huijuan,01.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-05T18:33:37,2026-08-05T18:34:15
ID000374,Zhong-Huijuan,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-05T18:34:15,2026-08-05T18:34:20
ID000374,Zhong-Huijuan,03.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-05T18:34:20,2026-08-05T18:34:25
ID000374,Zhong-Huijuan,01.png,Fake,No,,No,Yes,Yes,,No,2026-08-05T18:34:27,2026-08-05T18:34:33
ID000352,Tim-Curry,01.jpg,Real,Yes,Yes,Yes,No,,,No,2026-08-05T18:34:34,2026-08-05T18:34:41
ID000352,Tim-Curry,02.jpg,Real,Yes,Yes,Yes,Yes,,,Yes,2026-08-05T18:34:41,2026-08-05T18:34:45
ID000352,Tim-Curry,03.jpg,Real,Yes,Yes,Yes,Yes,,,No,2026-08-05T18:34:45,2026-08-05T18:35:28
ID000352,Tim-Curry,01.jpg,Fake,No,,Yes,Yes,No,,No,2026-08-05T18:35:30,2026-08-05T18:35:39
ID000352,Tim-Curry,02.png,Fake,No,,Yes,Yes,No,,No,2026-08-05T18:35:39,2026-08-05T18:35:45
ID000352,Tim-Curry,03.jpg,Fake,No,,No,No,No,,No,2026-08-05T18:35:45,2026-08-05T18:35:52
ID000352,Tim-Curry,04.jpg,Fake,Yes,,Yes,Yes,Yes,,Yes,2026-08-05T18:35:52,2026-08-05T18:35:57
ID000352,Tim-Curry,05.jpg,Fake,No,,Yes,Yes,Yes,,No,2026-08-05T18:35:57,2026-08-05T18:36:06
